PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Cabin,Embarked,NameTitle,TicketTransformed
55.0,1.0,0.0,0.0,0.5797665369649806,0.0,0.0,0.3041825095057034,0.3333333333333333,1.0,0.5,0.046476761619190406
56.0,0.0,0.0,1.0,0.688715953307393,0.25,0.0,0.3173954372623574,0.6666666666666666,1.0,0.0,0.6776611694152923
57.0,0.0,1.0,1.0,0.05058365758754864,0.75,0.5,0.10608365019011406,0.0,1.0,0.0,0.4977511244377811
58.0,0.0,0.0,1.0,0.45056992446784155,0.0,0.0,0.1054022813688213,0.6666666666666666,0.0,0.0,0.8845577211394302
59.0,1.0,1.0,1.0,0.45056992446784155,0.25,0.25,0.05796882129277566,0.0,0.0,0.0,0.2788605697151424
,1.0,0.5,0.0,0.4396887159533074,0.0,0.0,0.039923954372623575,0.3333333333333333,1.0,0.5,0.815592203898051
61.0,0.0,1.0,1.0,0.2840466926070039,0.0,0.0,0.031020152091254756,0.0,1.0,0.0,0.9145427286356821
62.0,1.0,1.0,0.0,0.2529182879377432,1.0,0.5,0.030133079847908743,0.3333333333333333,1.0,0.5,0.3658170914542728
63.0,0.0,1.0,1.0,0.39299610894941633,0.5,0.0,0.03293726235741445,0.0,1.0,0.0,0.3988005997001499
64.0,0.0,0.5,1.0,0.48638132295719844,0.0,0.0,0.039923954372623575,0.0,1.0,0.0,0.8215892053973013
65.0,0.0,0.5,1.0,0.3151750972762646,0.0,0.0,0.279467680608365,0.0,1.0,0.0,0.9115442278860569
66.0,0.0,1.0,1.0,0.39299610894941633,0.25,0.0,0.05495893536121673,0.0,0.0,0.0,0.30134932533733133
67.0,1.0,1.0,1.0,0.48638132295719844,0.0,0.0,0.214812927756654,0.0,1.0,0.0,0.1169415292353823
68.0,0.0,1.0,1.0,0.377431906614786,0.0,0.0,0.02908745247148289,0.0,1.0,0.0,0.512743628185907
69.0,0.0,1.0,1.0,0.45056992446784155,0.0,0.0,0.030022053231939166,0.0,1.0,0.0,0.5247376311844077
70.0,0.0,1.0,1.0,0.45056992446784155,0.0,0.0,0.03060836501901141,0.0,1.0,0.0,0.7001499250374812
71.0,1.0,1.0,0.0,0.45525291828793774,0.0,0.0,0.047433460076045625,0.3333333333333333,1.0,0.5,0.6401799100449775
,0.0,1.0,1.0,0.33073929961089493,0.0,0.0,0.034220532319391636,0.0,1.0,0.0,0.4497751124437781
73.0,1.0,1.0,1.0,0.4396887159533074,0.0,0.0,0.03612167300380228,0.0,1.0,0.0,0.46026986506746626
74.0,1.0,1.0,0.0,0.45056992446784155,0.0,0.0,0.029610266159695815,0.3333333333333333,0.5,0.5,0.41379310344827586
75.0,0.0,0.0,1.0,0.42412451361867703,0.0,0.0,0.1790874524714829,0.6666666666666666,1.0,0.0,0.035982008995502246
76.0,1.0,0.5,0.0,0.2529182879377432,0.0,0.0,0.039923954372623575,0.3333333333333333,1.0,0.5,0.9355322338830584
77.0,1.0,1.0,0.0,0.5019455252918288,0.75,0.0,0.06026615969581749,0.3333333333333333,1.0,0.5,0.36431784107946025
78.0,0.0,1.0,1.0,0.23735408560311283,0.25,0.75,0.13070342205323193,0.0,1.0,0.0,0.9940029985007496
,0.0,1.0,1.0,0.45056992446784155,0.0,0.0,0.03060836501901141,0.0,1.0,0.0,0.9580209895052474
80.0,1.0,0.0,0.0,0.3463035019455253,0.75,0.5,1.0,0.3333333333333333,1.0,0.5,0.1394302848575712
81.0,0.0,1.0,1.0,0.36186770428015563,0.0,0.0,0.03060836501901141,0.0,1.0,0.0,0.43928035982008995
82.0,0.0,1.0,1.0,0.4396887159533074,0.0,0.0,0.03060836501901141,0.0,1.0,0.0,0.4407796101949025
83.0,0.0,1.0,1.0,0.29961089494163423,0.0,0.0,0.029863878326996197,0.0,1.0,0.0,0.5037481259370314
84.0,0.0,0.0,1.0,0.7042801556420234,0.25,0.0,0.23260456273764257,0.6666666666666666,1.0,0.0,0.9970014992503747
85.0,0.0,1.0,1.0,0.39299610894941633,0.25,0.5,0.07823193916349809,0.0,1.0,0.0,0.8110944527736131
86.0,0.0,1.0,1.0,0.906614785992218,0.0,0.0,0.027566539923954372,0.0,1.0,0.0,0.6341829085457271
87.0,0.0,1.0,1.0,0.45056992446784155,0.0,0.0,0.03060836501901141,0.0,1.0,0.0,0.7031484257871065
88.0,1.0,0.0,1.0,0.3463035019455253,0.0,0.25,0.24090608365019012,0.6666666666666666,0.0,0.0,0.8980509745127436
89.0,1.0,0.5,0.0,0.5175097276264592,0.0,0.25,0.08745247148288973,0.3333333333333333,1.0,0.5,0.17241379310344826
90.0,0.0,0.5,1.0,0.5175097276264592,0.25,0.0,0.09885931558935361,0.6666666666666666,1.0,0.0,0.22188905547226387
91.0,0.0,1.0,0.0,0.42412451361867703,0.0,0.0,0.030022053231939166,1.0,1.0,0.5,0.568215892053973
92.0,0.0,1.0,1.0,0.45056992446784155,0.0,0.0,0.030022053231939166,0.0,1.0,0.0,0.5337331334332833
93.0,0.0,0.0,1.0,0.3151750972762646,0.0,0.25,0.29386882129277564,0.6666666666666666,1.0,0.0,0.6176911544227885
94.0,0.0,1.0,1.0,0.5019455252918288,0.0,0.0,0.03290570342205323,0.0,1.0,0.0,0.7466266866566716
95.0,0.0,1.0,1.0,0.5642023346303502,0.5,0.0,0.030133079847908743,0.0,1.0,0.0,0.3613193403298351
96.0,0.0,1.0,1.0,0.42412451361867703,0.0,0.0,0.030022053231939166,0.0,1.0,0.0,0.5232383808095952
,1.0,1.0,0.0,0.3151750972762646,0.0,0.0,0.02908745247148289,0.3333333333333333,1.0,0.5,0.43778110944527737
98.0,1.0,1.0,1.0,0.45056992446784155,0.0,0.0,0.029562737642585553,0.0,1.0,0.0,0.3748125937031484
99.0,0.0,1.0,1.0,0.5797665369649806,0.0,0.0,0.030022053231939166,0.0,1.0,0.0,0.5742128935532234
100.0,1.0,1.0,0.0,0.45056992446784155,0.25,0.0,0.09182509505703422,0.3333333333333333,0.5,0.5,0.6941529235382309
101.0,0.0,0.0,1.0,0.7198443579766538,0.0,0.0,0.19771863117870722,0.6666666666666666,1.0,0.0,0.0029985007496251873
102.0,0.0,1.0,0.0,0.21400778210116733,0.25,0.0,0.05495893536121673,1.0,0.0,0.5,0.2848575712143928
103.0,0.0,1.0,1.0,0.33073929961089493,0.0,0.0,0.03060836501901141,0.0,1.0,0.0,0.4047976011994003
104.0,0.0,1.0,0.0,0.29961089494163423,0.25,0.0,0.0373574144486692,1.0,1.0,0.5,0.7256371814092953
105.0,0.0,1.0,0.0,0.2529182879377432,0.0,0.0,0.054974524714828894,1.0,0.0,0.5,0.2593703148425787
106.0,0.0,1.0,1.0,0.3151750972762646,0.0,0.0,0.030133079847908743,0.0,1.0,0.0,0.9790104947526237
107.0,0.0,0.5,1.0,0.4396887159533074,0.25,0.0,0.07984790874524715,0.6666666666666666,1.0,0.0,0.07646176911544228
108.0,0.0,0.0,1.0,0.36186770428015563,0.0,0.25,0.9411437262357415,0.6666666666666666,0.0,0.0,0.8605697151424287
109.0,0.0,1.0,0.0,0.019455252918287938,1.0,0.5,0.11891634980988593,1.0,1.0,0.5,0.4917541229385307
110.0,0.0,0.5,1.0,0.3151750972762646,0.5,0.0,0.279467680608365,0.0,1.0,0.0,0.9115442278860569
111.0,0.0,1.0,1.0,0.45056992446784155,0.0,0.0,0.03060836501901141,0.0,1.0,0.0,0.7991004497751124
112.0,0.0,0.5,1.0,0.4941634241245136,0.25,0.0,0.11433764258555132,0.6666666666666666,0.0,0.0,0.19490254872563717
113.0,1.0,0.5,0.0,0.4941634241245136,0.0,0.0,0.049429657794676805,0.3333333333333333,1.0,0.5,0.32233883058470764
114.0,0.0,0.0,1.0,0.8287937743190662,0.0,0.25,0.29386882129277564,0.6666666666666666,1.0,0.0,0.6176911544227885
115.0,1.0,1.0,1.0,0.17509727626459143,0.25,0.0,0.04274410646387833,0.0,0.0,0.0,0.27436281859070466
116.0,0.0,1.0,1.0,0.45056992446784155,0.0,0.0,0.029467680608365018,0.0,0.5,0.0,0.6851574212893553
,1.0,1.0,1.0,0.36186770428015563,0.0,0.0,0.027154752851711025,0.0,1.0,0.0,0.800599700149925
118.0,1.0,1.0,0.0,0.45056992446784155,0.25,0.25,0.08501254752851711,0.3333333333333333,0.0,0.5,0.2893553223388306
119.0,0.0,1.0,1.0,0.688715953307393,0.0,0.0,0.026520912547528516,0.0,1.0,0.0,0.46926536731634183
120.0,0.0,1.0,1.0,0.5019455252918288,0.0,0.0,0.030022053231939166,0.0,0.0,0.0,0.5622188905547226
121.0,0.0,1.0,1.0,0.29961089494163423,0.0,0.0,0.026806083650190115,0.0,1.0,0.0,0.9400299850074962
122.0,0.0,1.0,0.0,0.7198443579766538,0.25,0.0,0.055133079847908745,1.0,1.0,0.5,0.7946026986506747
123.0,1.0,0.5,0.0,0.4396887159533074,0.25,0.0,0.09885931558935361,0.3333333333333333,1.0,0.5,0.1634182908545727
124.0,0.0,0.5,1.0,0.377431906614786,0.0,0.0,0.049429657794676805,0.0,1.0,0.0,0.8140929535232384
125.0,0.0,0.5,1.0,0.3463035019455253,0.0,0.0,0.05720836501901141,0.0,0.0,0.0,0.9250374812593702
126.0,1.0,0.0,0.0,0.2840466926070039,0.0,0.5,0.09993650190114069,0.3333333333333333,1.0,0.5,0.07946026986506746
127.0,0.0,0.0,1.0,0.5642023346303502,0.25,0.0,0.20190114068441065,0.6666666666666666,1.0,0.0,0.0704647676161919
128.0,0.0,1.0,1.0,0.23735408560311283,0.0,0.0,0.03504448669201521,0.0,1.0,0.0,0.7451274362818591
129.0,0.0,0.0,1.0,0.36186770428015563,0.0,0.0,0.3011406844106464,0.6666666666666666,0.0,0.0,0.8710644677661169
130.0,0.0,1.0,0.0,0.45056992446784155,0.0,0.5,0.05796882129277566,1.0,0.0,0.5,0.29985007496251875
131.0,1.0,1.0,0.0,0.33073929961089493,0.0,0.0,0.029467680608365018,0.3333333333333333,1.0,0.5,0.49025487256371814
132.0,1.0,1.0,0.0,0.36186770428015563,0.25,0.0,0.06026615969581749,0.3333333333333333,1.0,0.5,0.9820089955022488
133.0,0.0,1.0,1.0,0.2840466926070039,0.0,0.0,0.025665399239543727,0.0,0.5,0.0,0.649175412293853
134.0,0.0,0.5,1.0,0.26848249027237353,0.0,0.0,0.043726235741444866,0.6666666666666666,1.0,0.0,0.17391304347826086
135.0,0.0,0.5,1.0,0.2840466926070039,0.25,0.25,0.1397338403041825,0.0,1.0,0.0,0.8230884557721139
136.0,1.0,1.0,1.0,0.4085603112840467,0.0,0.0,0.029641825095057032,0.0,1.0,0.0,0.5997001499250375
137.0,0.0,1.0,0.0,0.12840466926070038,0.5,0.5,0.13070342205323193,1.0,1.0,0.5,0.9940029985007496
138.0,0.0,0.5,1.0,0.556420233463035,0.0,0.5,0.09885931558935361,0.6666666666666666,1.0,0.0,0.1664167916041979
139.0,0.0,0.5,1.0,0.642023346303502,0.0,0.0,0.049429657794676805,0.6666666666666666,1.0,0.0,0.21739130434782608
140.0,0.0,0.5,1.0,0.7821011673151752,0.0,0.0,0.047623574144486695,0.0,1.0,0.0,0.9130434782608695
141.0,1.0,0.0,0.0,0.33073929961089493,0.25,0.0,0.25323193916349807,0.3333333333333333,1.0,0.5,0.05247376311844078
142.0,0.0,1.0,1.0,0.8521400778210118,0.0,0.0,0.03060836501901141,0.0,1.0,0.0,0.7631184407796102
143.0,0.0,1.0,1.0,0.6186770428015564,0.0,0.5,0.055133079847908745,0.0,1.0,1.0,0.7961019490254873
144.0,0.0,1.0,1.0,0.45056992446784155,0.0,0.0,0.0278041825095057,0.0,1.0,0.0,0.8425787106446776
145.0,0.0,0.0,1.0,0.7821011673151752,0.0,0.25,0.23338098859315587,0.6666666666666666,0.0,0.0,0.8755622188905547
146.0,1.0,1.0,0.0,0.23735408560311283,0.0,0.0,0.029404182509505702,0.3333333333333333,0.5,0.5,0.6191904047976011
147.0,0.0,1.0,1.0,0.45525291828793774,0.0,0.0,0.03060836501901141,0.0,1.0,0.0,0.9610194902548725
148.0,0.0,1.0,1.0,0.45056992446784155,0.0,0.0,0.03293726235741445,0.0,1.0,0.0,0.38080959520239877
149.0,0.0,1.0,1.0,0.6731517509727627,0.0,0.25,0.06121673003802282,0.0,1.0,0.0,0.6956521739130435
150.0,1.0,0.5,0.0,0.6108949416342413,0.0,0.0,0.05988593155893536,0.3333333333333333,1.0,0.5,0.8245877061469266
151.0,0.0,1.0,1.0,0.39299610894941633,0.0,0.0,0.029562737642585553,0.0,1.0,0.0,0.4767616191904048
152.0,0.0,1.0,1.0,0.2529182879377432,0.0,0.0,0.03293726235741445,0.0,1.0,0.0,0.3913043478260869
153.0,1.0,1.0,1.0,0.12840466926070038,0.0,0.5,0.07804182509505703,0.0,1.0,0.0,0.6266866566716641
154.0,1.0,0.0,0.0,0.45056992446784155,0.0,0.25,0.20912547528517111,0.3333333333333333,1.0,0.5,0.04047976011994003
155.0,0.0,1.0,0.0,0.688715953307393,0.25,1.0,0.10608365019011406,1.0,1.0,0.5,0.4977511244377811
156.0,0.0,0.0,1.0,0.45056992446784155,0.0,0.0,0.09857414448669202,0.6666666666666666,1.0,0.0,0.8470764617691154
157.0,0.0,1.0,1.0,0.42412451361867703,0.0,0.0,0.214812927756654,0.0,1.0,0.0,0.1169415292353823
158.0,0.0,0.0,1.0,0.9377431906614786,0.0,0.0,0.12737642585551331,0.6666666666666666,1.0,1.0,0.005997001499250375
159.0,0.0,1.0,1.0,0.05058365758754864,1.0,0.25,0.11074144486692016,0.0,0.5,0.0,0.7106446776611693
,1.0,1.0,0.0,0.0038910505836575876,0.25,0.25,0.042331939163498096,0.3333333333333333,1.0,0.5,0.5082458770614693
161.0,0.0,1.0,1.0,0.3151750972762646,0.0,0.0,0.030133079847908743,0.0,1.0,0.0,0.9685157421289355
162.0,0.0,0.0,1.0,0.8599221789883269,0.0,0.0,0.11671406844106463,0.6666666666666666,0.0,0.0,0.13193403298350825
163.0,0.0,1.0,1.0,0.26848249027237353,0.25,0.25,0.029863878326996197,0.0,1.0,0.0,0.6101949025487257
164.0,0.0,1.0,1.0,0.45056992446784155,0.75,0.25,0.09683155893536122,0.0,1.0,0.0,0.7226386806596702
,0.0,0.0,0.0,0.7665369649805448,0.0,0.0,0.10917300380228136,1.0,0.0,0.5,0.8725637181409295
166.0,0.0,0.5,1.0,0.45525291828793774,0.0,0.0,0.049429657794676805,0.6666666666666666,1.0,0.0,0.25037481259370314
167.0,0.0,1.0,1.0,0.5486381322957199,0.0,0.0,0.0,0.0,1.0,0.0,0.8440779610194902
168.0,0.0,0.5,1.0,0.45056992446784155,0.0,0.0,0.05722433460076046,0.0,0.0,0.0,0.9235382308845577
169.0,0.0,1.0,1.0,0.12840466926070038,1.0,0.5,0.11934410646387833,0.0,1.0,0.0,0.48575712143928035
170.0,1.0,1.0,0.0,0.05058365758754864,0.0,0.5,0.08374524714828897,0.3333333333333333,1.0,0.5,0.4002998500749625
171.0,0.0,0.0,1.0,0.45056992446784155,0.0,0.0,0.19011406844106463,0.6666666666666666,1.0,0.0,0.04947526236881559
172.0,1.0,1.0,0.0,0.45056992446784155,0.25,0.0,0.058935361216730035,0.3333333333333333,0.5,0.5,0.6806596701649176
173.0,1.0,0.0,1.0,0.688715953307393,0.0,0.0,0.10095057034220532,0.6666666666666666,1.0,0.0,0.014992503748125937
174.0,0.0,1.0,1.0,0.6108949416342413,0.25,0.25,0.058935361216730035,0.0,0.5,0.0,0.6446776611694153
175.0,0.0,1.0,1.0,0.5486381322957199,0.0,0.0,0.030022053231939166,0.0,1.0,0.0,0.5712143928035982
176.0,1.0,0.5,0.0,0.48638132295719844,0.0,0.0,0.049429657794676805,0.3333333333333333,1.0,0.5,0.17991004497751123
177.0,0.0,0.5,1.0,0.2840466926070039,0.0,0.0,0.049429657794676805,0.6666666666666666,1.0,0.0,0.33433283358320837
178.0,1.0,1.0,0.0,0.2840466926070039,0.25,0.0,0.029863878326996197,0.3333333333333333,1.0,0.5,0.6011994002998501
179.0,1.0,0.5,1.0,0.03501945525291829,0.25,0.25,0.09885931558935361,0.6666666666666666,1.0,0.0,0.1664167916041979
180.0,1.0,0.0,0.0,0.6731517509727627,0.0,0.0,0.1054022813688213,0.3333333333333333,0.0,0.5,0.8875562218890555
,0.0,1.0,1.0,0.45056992446784155,0.0,0.0,0.029467680608365018,0.0,0.5,0.0,0.6701649175412293
182.0,0.0,1.0,1.0,0.642023346303502,0.0,0.25,0.03195513307984791,0.0,1.0,0.0,0.7301349325337331
183.0,1.0,1.0,0.0,0.45056992446784155,0.0,0.0,0.029467680608365018,0.3333333333333333,0.5,0.5,0.6821589205397302
,0.0,0.5,0.0,0.36186770428015563,0.0,0.0,0.049429657794676805,1.0,1.0,0.5,0.2368815592203898
185.0,0.0,1.0,1.0,0.42412451361867703,0.0,0.0,0.03612167300380228,0.0,1.0,1.0,0.45277361319340326
186.0,0.0,1.0,1.0,0.5175097276264592,0.0,0.0,0.024698859315589353,0.0,1.0,0.0,0.3568215892053973
187.0,0.0,1.0,1.0,0.6964980544747083,0.0,0.0,0.027471482889733837,0.0,0.0,0.0,0.2608695652173913
188.0,1.0,1.0,1.0,0.26848249027237353,0.0,0.0,0.03060836501901141,0.0,1.0,0.0,0.7841079460269865
189.0,0.0,1.0,0.0,0.019455252918287938,0.0,0.25,0.039781368821292774,1.0,1.0,0.5,0.4677661169415292
190.0,0.0,1.0,1.0,0.48638132295719844,0.25,0.0,0.06026615969581749,0.0,1.0,0.0,0.36431784107946025
191.0,1.0,1.0,1.0,0.39299610894941633,0.0,0.0,0.07143536121673004,0.0,0.0,0.0,0.3193403298350824
192.0,1.0,1.0,0.0,0.23735408560311283,0.0,0.0,0.029467680608365018,0.3333333333333333,0.5,0.5,0.6596701649175412
193.0,1.0,0.0,1.0,0.6108949416342413,0.0,0.0,0.11787072243346007,0.6666666666666666,0.0,0.0,0.0239880059970015
194.0,0.0,1.0,1.0,0.36186770428015563,0.0,0.0,0.026806083650190115,0.0,1.0,0.0,0.9430284857571214
195.0,1.0,0.5,0.0,0.5330739299610896,0.0,0.0,0.07984790874524715,0.3333333333333333,1.0,0.5,0.8380809595202399
,0.0,1.0,1.0,0.33073929961089493,0.0,0.0,0.027566539923954372,0.0,1.0,0.0,0.7781109445277361
197.0,0.0,0.5,1.0,0.45525291828793774,0.0,0.0,0.049429657794676805,0.6666666666666666,1.0,0.0,0.24137931034482757
198.0,0.0,1.0,1.0,0.45056992446784155,0.25,0.0,0.029467680608365018,0.0,0.5,0.0,0.656671664167916
199.0,1.0,0.0,0.0,0.4708171206225681,0.25,0.0,0.430703422053232,0.3333333333333333,0.0,0.5,0.616191904047976
200.0,1.0,1.0,0.0,0.4085603112840467,0.0,0.0,0.030133079847908743,0.3333333333333333,1.0,0.5,0.985007496251874
201.0,0.0,0.5,1.0,0.642023346303502,0.25,0.0,0.10266159695817491,0.6666666666666666,1.0,0.0,0.2098950524737631
,1.0,0.0,0.0,0.48638132295719844,0.0,0.0,0.29008250950570347,0.3333333333333333,0.0,0.5,0.0914542728635682
203.0,0.0,0.5,1.0,0.45525291828793774,0.0,0.0,0.039923954372623575,0.0,1.0,0.0,0.9985007496251874
204.0,1.0,1.0,1.0,0.23735408560311283,0.0,0.0,0.03060836501901141,0.0,1.0,0.0,0.95952023988006
205.0,0.0,0.5,1.0,0.4085603112840467,0.0,0.0,0.049429657794676805,0.6666666666666666,1.0,0.0,0.15442278860569714
206.0,0.0,1.0,1.0,0.7821011673151752,0.0,0.0,0.03060836501901141,0.0,1.0,0.0,0.14992503748125938
207.0,0.0,1.0,1.0,0.45056992446784155,0.0,0.0,0.030022053231939166,0.0,1.0,0.0,0.5547226386806596
208.0,1.0,0.0,1.0,0.5797665369649806,0.25,0.0,0.34220532319391633,0.6666666666666666,1.0,0.0,0.136431784107946
209.0,0.0,1.0,1.0,0.33073929961089493,0.0,0.0,0.03555133079847909,0.0,1.0,0.0,0.9025487256371814
210.0,1.0,0.5,1.0,0.2840466926070039,0.0,0.0,0.039923954372623575,0.0,1.0,0.0,0.9880059970014993
211.0,0.0,1.0,1.0,0.3073929961089494,0.0,0.0,0.027566539923954372,0.0,1.0,0.0,0.7766116941529235
212.0,0.0,0.5,1.0,0.26848249027237353,0.0,0.0,0.049429657794676805,0.6666666666666666,1.0,0.0,0.18440779610194902
213.0,0.0,1.0,0.0,0.45056992446784155,0.75,0.25,0.09683155893536122,1.0,1.0,0.5,0.7226386806596702
214.0,1.0,0.0,0.0,0.5330739299610896,0.25,0.0,0.3173954372623574,0.3333333333333333,1.0,0.5,0.6776611694152923
